Read file in one pass,File size is 256Kb
Read entry,011D7214
Read exit,011E6D7F
Read entry,011E6E3A
Read exit,011F2B2F
Read entry,011F2BEA
Read exit,011FE928
Read entry,011FEC5B
Read exit,0120B85E
Read entry,0120B919
Read exit,012178C2
Read entry,0121797D
Read exit,01224C81
Read entry,01224D3C
Read exit,01230CB8
Read entry,01230D73
Read exit,0123CACD
Read entry,0123CB88
Read exit,01249A45
Read entry,01249B00
Read exit,01255A7B
Read entry,01255B36
Read exit,01265987
Read entry,01265A42
Read exit,012719AC
Read entry,01271A67
Read exit,0127D7D0
Read entry,0127D88B
Read exit,0128A66C
Read entry,0128A727
Read exit,012966F8
Read entry,012967B3
Read exit,012ABBD1
Read entry,012ABC8C
Read exit,012B7A8B
Read entry,012B7B46
Read exit,012C3A90
Read entry,012C3B4B
Read exit,012D0826
Read entry,012D08E1
Read exit,012DC5C4
Read entry,012DC67F
Read exit,012EC23A
Read entry,012EC2F5
Read exit,012F8275
Read entry,012F8330
Read exit,01304277
Read entry,01304332
Read exit,01311007
Read entry,013110C2
Read exit,0131CD98
Read entry,0131D0C9
Read exit,0132A5F4
Read entry,0132A6AF
Read exit,01336621
Read entry,013366DC
Read exit,01342616
Read entry,013426D1
Read exit,0134F13A
Read entry,0134F1F5
Read exit,0135B17D
Read entry,0135B238
Read exit,0136B334
Read entry,0136B3EF
Read exit,01377360
Read entry,0137741B
Read exit,0138335A
Read entry,01383415
Read exit,0138FE83
Read entry,0138FF3E
Read exit,0139BE7A
Read entry,0139BF35
Read exit,013B0F02
Read entry,013B0FBD
Read exit,013BCEC6
Read entry,013BCF81
Read exit,013C8F00
Read entry,013C8FBB
Read exit,013D5C70
Read entry,013D5D2B
Read exit,013E1B54
Read entry,013E1C0F
Read exit,013F1B46
Read entry,013F1C01
Read exit,013FDB57
Read entry,013FDC12
Read exit,01409C17
Read entry,01409CD2
Read exit,0141697B
Read entry,01416A36
Read exit,0142299C
Read entry,01422A57
Read exit,0143021A
Read entry,014302D5
Read exit,0143C22B
Read entry,0143C2E6
Read exit,01448272
Read entry,0144832D
Read exit,01455043
Read entry,014550FE
Read exit,0146101C
Read entry,014610D7
Read exit,01470F4A
Read entry,01471005
Read exit,0147CF45
Read entry,0147D000
Read exit,01488F7D
Read entry,01489038
Read exit,01495D43
Read entry,01495DFE
Read exit,014A1D7D
Read entry,014A1E38
Read exit,014B6F31
Read entry,014B6FEC
Read exit,014C2F6B
Read entry,014C3026
Read exit,014CEF90
Read entry,014CF04B
Read exit,014DBD04
Read entry,014DBDBF
Read exit,014E7D20
Read entry,014E7DDB
Read exit,014F7BFC
Read entry,014F7CB7
Read exit,01503C36
Read entry,01503CF1
Read exit,0150FC29
Read entry,0150FCE4
